"d_x","d_y","ts_x","ts_y","f_x","f_y","cs_x","cs_y"
1914,958.455811,1914,4000,1914,1482.082764,1914,4000,
1915,958.455811,1915,4000,1915,1482.165405,1915,4000,
1916,958.455811,1916,4000,1916,1483.022583,1916,4000,
1917,958.455811,1917,4000,1917,1482.270264,1917,4000,
1918,957.830811,1918,4000,1918,1481.440186,1918,4050.000244,
1919,957.205811,1919,4000,1919,1480.562256,1919,4050.000244,
1920,956.580811,1920,4000,1920,1479.636597,1920,4050.000244,
1921,955.360596,1921,4000,1921,1478.617676,1921,4050.000244,
1922,955.360596,1922,4000,1922,1478.277222,1922,4000,
1923,954.735596,1923,4000,1923,1477.11853,1923,4050.000244,
1924,954.735596,1924,4000,1924,1475.075073,1924,4000,
1925,954.705811,1925,4000,1925,1473.819946,1925,4050.000244,
1926,954.705811,1926,4000,1926,1473.380737,1926,4000,
1927,955.926025,1927,4000,1927,1474.645508,1927,3950,
1928,955.926025,1928,4000,1928,1475.930542,1928,4000,
1929,956.535767,1929,4000,1929,1477.28479,1929,3902.439209,
1930,956.535767,1930,4000,1930,1475.528442,1930,4000,
1931,955.315552,1931,4000,1931,1475.286011,1931,4050.000244,
1932,955.315552,1932,4000,1932,1475.286011,1932,4000,
1933,955.315552,1933,4000,1933,1475.089478,1933,4000,
1934,954.690552,1934,4000,1934,1474.028442,1934,4050.000244,
1935,953.470337,1935,4000,1935,1472.874268,1935,4050.000244,
1936,953.470337,1936,4000,1936,1472.489014,1936,4000,
1937,952.845337,1937,4000,1937,1471.286987,1937,4050.000244,
1938,952.845337,1938,4000,1938,1470.853394,1938,4000,
1939,952.845337,1939,4000,1939,1472.006226,1939,3951.219482,
1940,953.470337,1940,4000,1940,1473.275024,1940,3950,
1941,953.470337,1941,4000,1941,1473.806152,1941,4000,
1942,953.470337,1942,4000,1942,1474.430664,1942,4000,
1943,954.080078,1943,4000,1943,1475.098267,1943,3951.219482,
1944,954.705078,1944,4000,1944,1476.652222,1944,3950,
1945,954.080078,1945,4000,1945,1475.832153,1945,4050.000244,
1946,954.080078,1946,4000,1946,1476.553711,1946,4000,
1947,954.689819,1947,4000,1947,1478.102539,1947,3902.439209,
1948,954.064819,1948,4000,1948,1476.401855,1948,4050.000244,
1949,953.439819,1949,4000,1949,1475.440796,1949,4050.000244,
1950,953.439819,1950,4000,1950,1473.648315,1950,4000,
1951,953.410034,1951,4000,1951,1472.637939,1951,4050.000244,
1952,953.410034,1952,4000,1952,1473.261108,1952,4000,
1953,954.629578,1953,4000,1953,1473.261108,1953,3853.658447,
1954,954.629578,1954,4000,1954,1473.20813,1954,4000,
1955,955.224792,1955,4000,1955,1474.019409,1955,4000,
1956,955.224792,1956,4000,1956,1474.92395,1956,4000,
1957,955.834534,1957,4000,1957,1475.874512,1957,3951.219482,
1958,955.834534,1958,4000,1958,1476.874268,1958,4000,
1959,955.834534,1959,4000,1959,1477.105103,1959,4000,
1960,955.209534,1960,4000,1960,1475.751953,1960,4050.000244,
1961,954.584534,1961,4000,1961,1474.282593,1961,4050.000244,
1962,955.209534,1962,4000,1962,1475.203857,1962,3950,
1963,954.614319,1963,4000,1963,1475.29248,1963,4000,
1964,955.239319,1964,4000,1964,1475.402222,1964,3950,
1965,955.239258,1965,4000,1965,1476.20813,1965,3902.439209,
1966,955.864258,1966,4000,1966,1477.902832,1966,3950,
1967,955.864258,1967,4000,1967,1478.040771,1967,4000,
1968,956.489258,1968,4000,1968,1477.417603,1968,3950,
1969,957.709473,1969,4000,1969,1479.25769,1969,3950,
1970,958.334473,1970,4000,1970,1481.194214,1970,3950,
1971,958.334473,1971,4000,1971,1483.12854,1971,3902.439209,
1972,958.959473,1972,4000,1972,1485.116211,1972,3950,
1973,958.959473,1973,4000,1973,1486.31543,1973,3951.219482,
1974,958.959473,1974,4000,1974,1486.31543,1974,4000,
1975,958.334473,1975,4000,1975,1485.828857,1975,4050.000244,
1976,957.709473,1976,4000,1976,1485.248291,1976,4050.000244,
1977,957.084473,1977,4000,1977,1484.620117,1977,4050.000244,
1978,957.084473,1978,4000,1978,1483.94873,1978,4000,
1979,957.054688,1979,4000,1979,1483.27124,1979,4050.000244,
1980,957.054688,1980,4000,1980,1483.365356,1980,4000,
1981,957.620178,1981,4000,1981,1483.549683,1981,4050.000244,
1982,957.620178,1982,4000,1982,1484.554321,1982,4000,
1983,958.215393,1983,4000,1983,1483.999756,1983,4000,
1984,958.840393,1984,4000,1984,1485.115967,1984,3950,
1985,960.059937,1985,4000,1985,1487.064819,1985,3853.658447,
1986,960.059937,1986,4000,1986,1485.88623,1986,4000,
1987,960.059937,1987,4000,1987,1486.981934,1987,3902.439209,
1988,959.434937,1988,4000,1988,1486.484009,1988,4050.000244,
1989,958.809937,1989,4000,1989,1485.102173,1989,4050.000244,
1990,958.809937,1990,4000,1990,1484.398193,1990,4000,
1991,958.809937,1991,4000,1991,1483.645508,1991,4000,
1992,958.809937,1992,4000,1992,1482.126221,1992,4000,
1993,958.184937,1993,4000,1993,1480.503662,1993,4050.000244,
1994,958.809937,1994,4000,1994,1480.511475,1994,3950,
1995,958.809937,1995,4000,1995,1480.511475,1995,3902.439209,
1996,959.434937,1996,4000,1996,1482.15979,1996,3950,
1997,959.434937,1997,4000,1997,1483.065552,1997,4000,
1998,959.434937,1998,4000,1998,1484.019043,1998,4000,
1999,959.405151,1999,4000,1999,1483.424561,1999,4050.000244,
2000,959.405151,2000,4000,2000,1484.378052,2000,4000,
2001,959.375366,2001,4000,2001,1483.783691,2001,4050.000244,
2002,958.750366,2002,4000,2002,1483.870117,2002,4050.000244,
2003,958.125366,2003,4000,2003,1483.136475,2003,4050.000244,
2004,957.500366,2004,4000,2004,1482.308838,2004,4050.000244,
2005,956.875366,2005,4000,2005,1480.595459,2005,4050.000244,
2006,956.875366,2006,4000,2006,1477.986206,2006,4000,
2007,957.485107,2007,4000,2007,1479.342041,2007,3902.439209,
2008,957.485107,2008,4000,2008,1477.584106,2008,4000,
2009,956.264893,2009,4000,2009,1477.341675,2009,4050.000244,
2010,956.264893,2010,4000,2010,1477.918335,2010,4000,
2011,957.455383,2011,4000,2011,1477.813721,2011,4000,
2012,957.455383,2012,4000,2012,1477.709106,2012,4000,
2013,957.455383,2013,4000,2013,1477.604492,2013,4000,
2014,957.455383,2014,4000,2014,1478.320801,2014,4000,
2015,957.425598,2015,4000,2015,1476.651855,2015,4050.000244,
2016,957.425598,2016,4000,2016,1476.651855,2016,4000,
2017,957.425598,2017,4000,2017,1476.475708,2017,3951.219482,
2018,957.425598,2018,4000,2018,1476.320435,2018,4000,
2019,956.830383,2019,4000,2019,1476.119019,2019,4000,
2020,956.205383,2020,4000,2020,1475.87439,2020,4050.000244,
2021,956.205383,2021,4000,2021,1475.627197,2021,4000,
2022,956.205383,2022,4000,2022,1476.156006,2022,4000,
2023,955.580383,2023,4000,2023,1475.913574,2023,4050.000244,
2024,956.205383,2024,4000,2024,1477.325684,2024,3950,
2025,956.800598,2025,4000,2025,1478.043945,2025,4000,
2026,956.800598,2026,4000,2026,1478.809814,2026,4000,
2027,958.020081,2027,4000,2027,1480.453857,2027,3902.439209,
2028,958.020081,2028,4000,2028,1478.940308,2028,4000,
2029,958.02002,2029,4000,2029,1480.537354,2029,3902.439209,
2030,958.02002,2030,4000,2030,1481.444214,2030,4000,
2031,956.799805,2031,4000,2031,1480.713867,2031,4050.000244,
2032,956.799805,2032,4000,2032,1480.663208,2032,4000,
2033,957.39502,2033,4000,2033,1480.658569,2033,4000,
2034,957.39502,2034,4000,2034,1480.653809,2034,4000,
2035,956.77002,2035,4000,2035,1479.829224,2035,4050.000244,
2036,956.77002,2036,4000,2036,1480.550659,2036,4000,
2037,957.365234,2037,4000,2037,1480.550659,2037,4000,
2038,957.990234,2038,4000,2038,1480.614258,2038,3950,
2039,957.990234,2039,4000,2039,1480.657837,2039,4000,
2040,957.990234,2040,4000,2040,1480.747437,2040,4000,
2041,958.599976,2041,4000,2041,1483.260132,2041,3902.439209,
2042,959.224976,2042,4000,2042,1484.283813,2042,3950,
2043,958.004761,2043,4000,2043,1483.650024,2043,4050.000244,
2044,958.004761,2044,4000,2044,1484.608032,2044,4000,
2045,957.379761,2045,4000,2045,1483.139038,2045,4050.000244,
2046,957.379761,2046,4000,2046,1483.183716,2046,4000,
2047,957.349976,2047,4000,2047,1482.454224,2047,4050.000244,
2048,957.349976,2048,4000,2048,1480.846802,2048,4000,
2049,956.724976,2049,4000,2049,1479.97522,2049,4050.000244,
2050,956.724976,2050,4000,2050,1478.319458,2050,4000,
2051,956.69519,2051,4000,2051,1477.445435,2051,4050.000244,
2052,956.69519,2052,4000,2052,1478.209106,2052,4000,
2053,957.885681,2053,4000,2053,1478.293091,2053,4000,
2054,957.885681,2054,4000,2054,1478.331055,2054,4000,
2055,958.510681,2055,4000,2055,1479.206787,2055,3950,
2056,958.510681,2056,4000,2056,1480.113037,2056,4000,
2057,958.51062,2057,4000,2057,1481.803833,2057,3902.439209,
2058,958.51062,2058,4000,2058,1481.803833,2058,4000,
2059,957.290405,2059,4000,2059,1480.188599,2059,4050.000244,
2060,957.290405,2060,4000,2060,1480.134399,2060,4000,
2061,957.26062,2061,4000,2061,1479.30603,2061,4050.000244,
2062,957.26062,2062,4000,2062,1477.645996,2062,4000,
2063,957.855835,2063,4000,2063,1476.75,2063,4000,
2064,957.855835,2064,4000,2064,1477.511108,2064,4000,
2065,958.45105,2065,4000,2065,1477.545776,2065,4000,
2066,959.07605,2066,4000,2066,1479.239014,2066,3950,
2067,958.45105,2067,4000,2067,1478.548706,2067,4050.000244,
2068,958.45105,2068,4000,2068,1479.405884,2068,4000,
2069,958.421265,2069,4000,2069,1478.715698,2069,4050.000244,
2070,958.421265,2070,4000,2070,1479.618408,2070,4000,
2071,957.796265,2071,4000,2071,1478.928833,2071,4050.000244,
2072,957.796265,2072,4000,2072,1479.7854,2072,4000,
2073,957.796265,2073,4000,2073,1479.870605,2073,4000,
2074,957.171265,2074,4000,2074,1479.043335,2074,4050.000244,
2075,957.141479,2075,4000,2075,1478.213745,2075,4050.000244,
2076,957.141479,2076,4000,2076,1477.318359,2076,4000,
2077,957.111694,2077,4000,2077,1476.438232,2077,4050.000244,
2078,957.111694,2078,4000,2078,1474.773926,2078,4000,
2079,957.081909,2079,4000,2079,1474.773926,2079,4050.000244,
2080,957.081909,2080,4000,2080,1475.529785,2080,4000,
2081,956.427124,2081,4000,2081,1473.936279,2081,4100,
2082,956.427124,2082,4000,2082,1474.643921,2082,4000,
2083,956.427124,2083,4000,2083,1475.348022,2083,3951.219482,
2084,955.802124,2084,4000,2084,1474.418457,2084,4050.000244,
2085,954.552124,2085,4000,2085,1472.639282,2085,4100,
2086,954.552124,2086,4000,2086,1472.338013,2086,4000,
2087,953.927124,2087,4000,2087,1470.380615,2087,4050.000244,
2088,953.302124,2088,4000,2088,1469.986938,2088,4050.000244,
2089,952.677124,2089,4000,2089,1468.772461,2089,4050.000244,
2090,952.677124,2090,4000,2090,1469.101562,2090,4000,
2091,952.647339,2091,4000,2091,1467.887085,2091,4050.000244,
2092,952.022339,2092,4000,2092,1467.445557,2092,4050.000244,
2093,953.21283,2093,4000,2093,1467.091309,2093,4000,
2094,953.21283,2094,4000,2094,1466.737183,2094,4000,
2095,953.212769,2095,4000,2095,1468.750977,2095,3902.439209,
2096,953.212769,2096,4000,2096,1469.219482,2096,4000,
2097,952.587769,2097,4000,2097,1468.099243,2097,4050.000244,
2098,952.587769,2098,4000,2098,1468.521729,2098,4000,
2099,951.962769,2099,4000,2099,1467.355957,2099,4050.000244,
2100,951.337769,2100,4000,2100,1467.355957,2100,4050.000244,
2101,951.307983,2101,4000,2101,1466.142578,2101,4050.000244,
2102,951.307983,2102,4000,2102,1467.273926,2102,4000,
2103,951.307983,2103,4000,2103,1468.422852,2103,3902.439209,
2104,951.307983,2104,4000,2104,1467.259033,2104,4000,
2105,950.712769,2105,4000,2105,1467.636597,2105,4000,
2106,950.712769,2106,4000,2106,1468.863892,2106,4000,
2107,951.32251,2107,4000,2107,1470.158936,2107,3902.439209,
2108,951.32251,2108,4000,2108,1470.726929,2108,4000,
2109,951.32251,2109,4000,2109,1472.887695,2109,3902.439209,
2110,951.32251,2110,4000,2110,1473.55127,2110,4000,
2111,950.69751,2111,4000,2111,1472.631592,2111,4050.000244,
2112,950.07251,2112,4000,2112,1472.434692,2112,4050.000244,
2113,950.042725,2113,4000,2113,1472.283203,2113,4050.000244,
2114,950.042725,2114,4000,2114,1472.03833,2114,4000,
2115,949.417725,2115,4000,2115,1470.97937,2115,4050.000244,
2116,949.417725,2116,4000,2116,1469.138428,2116,4000,
2117,949.387939,2117,4000,2117,1468.077148,2117,4050.000244,
2118,949.387939,2118,4000,2118,1468.598145,2118,4000,
2119,949.983154,2119,4000,2119,1468.396851,2119,4000,
2120,949.983154,2120,4000,2120,1469.011841,2120,4000,
2121,950.578369,2121,4000,2121,1469.011841,2121,4000,
2122,950.578369,2122,4000,2122,1469.722656,2122,4000,
2123,951.173584,2123,4000,2123,1469.71228,2123,4000,
2124,951.173584,2124,4000,2124,1468.157227,2124,4000,
2125,951.173584,2125,4000,2125,1468.146851,2125,4000,
2126,951.173584,2126,4000,2126,1468.182495,2126,4000,
2127,949.953369,2127,4000,2127,1467.357544,2127,4050.000244,
2128,949.953369,2128,4000,2128,1465.707031,2128,4000,
2129,950.56311,2129,4000,2129,1467.191895,2129,3902.439209,
2130,950.56311,2130,4000,2130,1465.588623,2130,4000,
2131,950.56311,2131,4000,2131,1467.073364,2131,3902.439209,
2132,950.56311,2132,4000,2132,1467.829712,2132,4000,
2133,950.533325,2133,4000,2133,1467.86499,2133,4050.000244,
2134,950.533325,2134,4000,2134,1468.669189,2134,4000,
2135,951.143066,2135,4000,2135,1470.298706,2135,3902.439209,
2136,951.143066,2136,4000,2136,1471.197754,2136,4000,
2137,951.752808,2137,4000,2137,1472.923462,2137,3902.439209,
2138,951.127808,2138,4000,2138,1473.056519,2138,4050.000244,
2139,950.502808,2139,4000,2139,1472.376099,2139,4050.000244,
2140,950.502808,2140,4000,2140,1472.41626,2140,4000,
2141,949.877808,2141,4000,2141,1471.641968,2141,4050.000244,
2142,949.877808,2142,4000,2142,1471.641968,2142,4000,
2143,949.848022,2143,4000,2143,1470.819458,2143,4050.000244,
2144,950.473022,2144,4000,2144,1471.54834,2144,3950,
2145,950.473022,2145,4000,2145,1471.494019,2145,4000,
2146,950.473022,2146,4000,2146,1471.439941,2146,4000,
2147,951.068237,2147,4000,2147,1471.431885,2147,4000,
2148,951.693237,2148,4000,2148,1473.116333,2148,3950,
2149,951.693237,2149,4000,2149,1473.250732,2149,4000,
2150,951.693237,2150,4000,2150,1471.794556,2150,4000,
2151,951.693237,2151,4000,2151,1472.646484,2151,3951.219482,
2152,951.693237,2152,4000,2152,1471.19043,2152,4000,
2153,951.068237,2153,4000,2153,1470.46228,2153,4050.000244,
2154,951.068237,2154,4000,2154,1471.270264,2154,4000,
2155,951.068237,2155,4000,2155,1471.311523,2155,4000,
2156,951.068237,2156,4000,2156,1469.761353,2156,4000,
2157,951.068237,2157,4000,2157,1469.755493,2157,4000,
2158,951.068237,2158,4000,2158,1468.157471,2158,4000,
2159,951.068237,2159,4000,2159,1468.919922,2159,4000,
2160,951.068237,2160,4000,2160,1469.730103,2160,4000,
2161,951.677979,2161,4000,2161,1471.366333,2161,3902.439209,
2162,951.677979,2162,4000,2162,1472.271606,2162,4000,
2163,952.28772,2163,4000,2163,1472.271606,2163,3902.439209,
2164,952.28772,2164,4000,2164,1473.226196,2164,4000,
2165,952.28772,2165,4000,2165,1472.583374,2165,4000,
2166,952.28772,2166,4000,2166,1472.723633,2166,4000,
2167,951.66272,2167,4000,2167,1472.048096,2167,4050.000244,
2168,951.03772,2168,4000,2168,1471.278564,2168,4050.000244,
2169,950.382935,2169,4000,2169,1468.876221,2169,4100,
2170,951.007935,2170,4000,2170,1469.606689,2170,3950,
2171,951.617676,2171,4000,2171,1471.145996,2171,3902.439209,
2172,951.617676,2172,4000,2172,1470.37561,2172,4000,
2173,951.617676,2173,4000,2173,1471.914917,2173,3902.439209,
2174,951.617676,2174,4000,2174,1472.724487,2174,4000,
2175,951.617676,2175,4000,2175,1472.766846,2175,4000,
2176,952.242676,2176,4000,2176,1473.641968,2176,3950,
2177,952.242676,2177,4000,2177,1473.732666,2177,4000,
2178,952.242676,2178,4000,2178,1473.823486,2178,4000,
2179,952.242676,2179,4000,2179,1474.679199,2179,3951.219482,
2180,952.242676,2180,4000,2180,1474.769897,2180,4000,
2181,952.242676,2181,4000,2181,1474.860718,2181,4000,
2182,951.617676,2182,4000,2182,1472.543213,2182,4050.000244,
2183,951.617676,2183,4000,2183,1472.538574,2183,4000,
2184,951.617676,2184,4000,2184,1472.538574,2184,4000,
2185,951.617676,2185,4000,2185,1472.486694,2185,4000,
2186,951.617676,2186,4000,2186,1472.435059,2186,4000,
2187,951.617676,2187,4000,2187,1472.383301,2187,4000,
2188,951.617676,2188,4000,2188,1473.147339,2188,4000,
2189,951.617676,2189,4000,2189,1473.959229,2189,4000,
2190,952.242676,2190,4000,2190,1476.404419,2190,3950,
2191,952.852417,2191,4000,2191,1477.310791,2191,3902.439209,
2192,952.227417,2192,4000,2192,1475.044678,2192,4050.000244,
2193,951.602417,2193,4000,2193,1474.276001,2193,4050.000244,
2194,951.602417,2194,4000,2194,1472.729736,2194,4000,
2195,951.602417,2195,4000,2195,1472.728516,2195,4000,
2196,950.977417,2196,4000,2196,1471.911987,2196,4050.000244,
2197,950.382202,2197,4000,2197,1470.983887,2197,4000,
2198,949.757202,2198,4000,2198,1470.025757,2198,4050.000244,
2199,950.352417,2199,4000,2199,1469.879761,2199,4000,
2200,949.727417,2200,4000,2200,1468.154419,2200,4050.000244,
2201,948.477417,2201,4000,2201,1466.349365,2201,4100,
2202,948.477417,2202,4000,2202,1466.058472,2202,4000,
2203,948.477417,2203,4000,2203,1468.123413,2203,3902.439209,
2204,947.852417,2204,4000,2204,1467.067993,2204,4050.000244,
2205,946.007202,2205,4000,2205,1467.067993,2205,4100,
2206,945.382202,2206,4000,2206,1465.823608,2206,4050.000244,
2207,944.757202,2207,4000,2207,1464.531494,2207,4050.000244,
2208,944.132202,2208,4000,2208,1463.191772,2208,4050.000244,
2209,943.507202,2209,4000,2209,1461.804077,2209,4050.000244,
2210,942.882202,2210,4000,2210,1460.36853,2210,4050.000244,
2211,942.257202,2211,4000,2211,1458.052612,2211,4050.000244,
2212,942.257202,2212,4000,2212,1455.686646,2212,4000,
2213,942.257202,2213,4000,2213,1457.214233,2213,3902.439209,
2214,942.257202,2214,4000,2214,1457.259521,2214,4000,
2215,941.632202,2215,4000,2215,1455.729736,2215,4050.000244,
2216,941.632202,2216,4000,2216,1454.959229,2216,4000,
2217,941.632202,2217,4000,2217,1455.004272,2217,4000,
2218,941.632202,2218,4000,2218,1454.328003,2218,4000,
2219,941.007202,2219,4000,2219,1453.658936,2219,4050.000244,
2220,941.007202,2220,4000,2220,1452.936768,2220,4000,
2221,941.007202,2221,4000,2221,1453.784912,2221,3951.219482,
2222,941.007202,2222,4000,2222,1454.721802,2222,4000,
2223,939.786987,2223,4000,2223,1453.292236,2223,4050.000244,
2224,939.786987,2224,4000,2224,1451.080688,2224,4000,
2225,939.757202,2225,4000,2225,1450.461792,2225,4050.000244,
2226,939.757202,2226,4000,2226,1450.461792,2226,4000,
2227,940.976685,2227,4000,2227,1452.411621,2227,3902.439209,
2228,940.976685,2228,4000,2228,1452.88147,2228,4000,
2229,941.586426,2229,4000,2229,1454.975098,2229,3902.439209,
2230,941.586426,2230,4000,2230,1455.587646,2230,4000,
2231,941.556641,2231,4000,2231,1455.486328,2231,4050.000244,
2232,941.556641,2232,4000,2232,1456.192139,2232,4000,
2233,942.166382,2233,4000,2233,1457.715088,2233,3902.439209,
2234,942.166382,2234,4000,2234,1456.177979,2234,4000,
2235,941.541382,2235,4000,2235,1455.363281,2235,4050.000244,
2236,941.541382,2236,4000,2236,1456.115723,2236,4000,
2237,941.541382,2237,4000,2237,1456.108643,2237,4000,
2238,942.166382,2238,4000,2238,1456.926147,2238,3950,
2239,942.166382,2239,4000,2239,1456.967407,2239,4000,
2240,941.541382,2240,4000,2240,1457.008179,2240,4050.000244,
2241,940.321167,2241,4000,2241,1456.196777,2241,4050.000244,
2242,940.930908,2242,4000,2242,1456.190918,2242,3951.219482,
2243,940.900391,2243,4000,2243,1457.710449,2243,3902.439209,
2244,940.900391,2244,4000,2244,1458.554443,2244,4000,
2245,940.275391,2245,4000,2245,1457.83374,2245,4050.000244,
2246,939.650391,2246,4000,2246,1457.825684,2246,4050.000244,
2247,939.620605,2247,4000,2247,1457.825684,2247,4050.000244,
2248,939.620605,2248,4000,2248,1456.192993,2248,4000,
2249,938.995605,2249,4000,2249,1455.282471,2249,4050.000244,
2250,938.370605,2250,4000,2250,1452.748291,2250,4050.000244,
2251,938.34082,2251,4000,2251,1451.740601,2251,4050.000244,
2252,938.34082,2252,4000,2252,1452.251709,2252,4000,
2253,937.71582,2253,4000,2253,1451.198364,2253,4050.000244,
2254,937.71582,2254,4000,2254,1449.324585,2254,4000,
2255,938.906311,2255,4000,2255,1449.072876,2255,4000,
2256,938.906311,2256,4000,2256,1449.62854,2256,4000,
2257,938.906311,2257,4000,2257,1449.424927,2257,4000,
2258,938.906311,2258,4000,2258,1449.221313,2258,4000,
2259,939.501526,2259,4000,2259,1448.23938,2259,4000,
2260,939.501526,2260,4000,2260,1448.033447,2260,4000,
2261,939.501526,2261,4000,2261,1448.635132,2261,4000,
2262,938.876526,2262,4000,2262,1448.524658,2262,4050.000244,
2263,938.846741,2263,4000,2263,1446.850464,2263,4050.000244,
2264,938.846741,2264,4000,2264,1445.16394,2264,4000,
2265,938.221741,2265,4000,2265,1444.200317,2265,4050.000244,
2266,938.221741,2266,4000,2266,1444.799927,2266,4000,
2267,938.816956,2267,4000,2267,1445.493286,2267,4000,
2268,938.816956,2268,4000,2268,1445.493286,2268,4000,
2269,939.41217,2269,4000,2269,1445.477295,2269,4000,
2270,939.41217,2270,4000,2270,1446.266724,2270,4000,
2271,940.631653,2271,4000,2271,1448.725708,2271,3902.439209,
2272,940.631653,2272,4000,2272,1449.659546,2272,4000,
2273,940.601868,2273,4000,2273,1449.075562,2273,4050.000244,
2274,940.601868,2274,4000,2274,1450.054932,2274,4000,
2275,940.572083,2275,4000,2275,1449.516968,2275,4050.000244,
2276,940.572083,2276,4000,2276,1449.645752,2276,4000,
2277,940.556824,2277,4000,2277,1449.014648,2277,4050.000244,
2278,939.931824,2278,4000,2278,1448.335815,2278,4050.000244,
2279,939.902039,2279,4000,2279,1447.654663,2279,4050.000244,
2280,939.902039,2280,4000,2280,1447.685547,2280,4000,
2281,940.497253,2281,4000,2281,1447.762451,2281,4000,
2282,940.497253,2282,4000,2282,1447.839478,2282,4000,
2283,941.717468,2283,4000,2283,1449.592041,2283,3950,
2284,941.717468,2284,4000,2284,1450.570923,2284,4000,
2285,941.717468,2285,4000,2285,1450.792847,2285,4000,
2286,941.717468,2286,4000,2286,1451.81958,2286,4000,
2287,942.312683,2287,4000,2287,1452.135742,2287,4000,
2288,942.312683,2288,4000,2288,1452.405762,2288,4000,
2289,942.907898,2289,4000,2289,1452.405762,2289,4000,
2290,942.907898,2290,4000,2290,1452.675903,2290,4000,
2291,943.517639,2291,4000,2291,1454.525269,2291,3902.439209,
2292,943.517639,2292,4000,2292,1453.220947,2292,4000,
2293,942.297424,2293,4000,2293,1452.5896,2293,4050.000244,
2294,942.922424,2294,4000,2294,1454.304321,2294,3950,
2295,942.892639,2295,4000,2295,1453.720825,2295,4050.000244,
2296,944.112122,2296,4000,2296,1456.286011,2296,3902.439209,
2297,944.096863,2297,4000,2297,1455.796997,2297,4050.000244,
